Ticker,Name
^NQSE2000EUR,NASDAQ Sweden Inds EUR Index
^NQGB2000LMEUR,NASDAQ UK Inds Large Mid Cap EU
^NQUSM2757EUR,NQ US Md Cap Ind Machinery EUR
^NQEURO8500LM,NASDAQ Eurozone Ins Large Mid C
^NQUSSEURN,NASDAQ US Small Cap EUR NTR Ind
^NQEU5700LMGBPT,NASDAQ Europe Travel & Leisure
^NQEU9000LMEUR,NASDAQ Europe Tech Large Mid Ca
^NQMY7000EURT,NASDAQ Malaysia Utilities EUR T
M0X5330.L,
^NQUSL2000EUR,NQ US Lg Cap Inds EUR Index
^NQMA8000EURT,NASDAQ Morocco Financials EUR T
^NQEURO7000LMJPYT,NASDAQ Eurozone Utilities Lg Md
^NQEUSCCADN,NASDAQ Europe Small Cap CAD NTR
^NQEURO8000LMEUR,NASDAQ Eurozone Financials Lg M
^NQDE8000EUR,NASDAQ Germany Financials EUR I
^NQEURO9000LMCADT,NASDAQ Eurozone Tech Large Mid
^NQUSS1757EURN,NQ US Sm Cap Iron & Steel EUR N
^NQGBEURT,NASDAQ UK EUR TR Index
^NQSGMCEURT,NASDAQ Singapore Mid Cap EUR TR
M0X3350.FGI,
^NQEUROCAD,NASDAQ Eurozone CAD Index
^NQMXMCEUR,NASDAQ Mexico Mid Cap EUR Index
^NQEU8000LMCAD,NASDAQ Europe Financials Lg Md
^NQMEA8000EURN,NASDAQ MEA Financials EUR NTR I
^NQEURON,NASDAQ Eurozone Index
M0X.FGI,FTSE EuroMid
^NQEURO2000LMCADT,NASDAQ Eurozone Inds Large Mid
^NQEURO8500LMEURN,NASDAQ Eurozone Ins Large Mid C
^NQEU7000EUR,NASDAQ Europe Utilities EUR Ind
^NQEUXGBN,The NASDAQ Europe Ex United Kin
M0X1000.FGI,
^NQEURO5700LM,NASDAQ Eurozone Travel & Leisur
^NQEUROEURT,NASDAQ Eurozone EUR TR Index
SXSQAR.Z,
^NQCLLMEURN,NASDAQ Chile Large Mid Cap EUR
^NQUSS3740EUR,NQ US Sm Cap Leisure Goods EUR
^NQUSM2757EURN,NQ US Md Cap Ind Machinery EUR
^NQGBLMEURT,NASDAQ UK Large Mid Cap EUR TR
^NQEU8000LMGBPN,NASDAQ Europe Financials Lg Md
^NQEURO2000LMEURT,NASDAQ Eurozone Inds Large Mid
^NQUSL1770EURN,NQ US Lg Cap Mining EUR NTR Ind
^NQEU6000LM,NASDAQ Europe Telecom Large Mid
^NQIN6000EURN,NASDAQ India Telecom EUR NTR In
^NQUSL5500EURT,NQ US Lg Cap Media EUR TR Index
^NQUSB5500LMEURN,NQ US Media Large Mid Cap EUR
^NQCH2000EURN,NASDAQ Switzerland Inds EUR NTR
^NQEURO6000LMJPYN,NASDAQ Eurozone Telecom Lg Md C
^NQUSM1300EURT,NQ US Md Cap Chemicals EUR TR I
^NQEU6000CAD,NASDAQ Europe Telecom CAD Index
^NQUSL8700EURT,NQ US Lg Cap Financial Svcs EUR
^NQEULCEUR,NASDAQ Europe Large Cap EUR Ind
^NQEURO8700LMT,NASDAQ Eurozone Financial Svcs
^NQMXLMEUR,NASDAQ Mexico Large Mid Cap EUR
^NQEU7000LMAUDT,NASDAQ Europe Utilities Lg Md C
^NQMASCEUR,NASDAQ Morocco Small Cap EUR In
^NQUSS5752EUR,NQ US Sm Cap Gambling EUR Index
04ZT.Z,STX DEV. MK. TM MID GR EO
M0X2000.L,
SXRIEQ.Z,
SX21HR.Z,
^NQEURO6000LMGBPN,NASDAQ Eurozone Telecom Lg Md C
^NQFREUR,NASDAQ France EUR Index
^NQEU5700LMCADN,NASDAQ Europe Travel & Leisure
3RNO.FGI,
^NQEURO1300EUR,NASDAQ Eurozone Chemicals EUR I
SXXV.Z,STXE6 USD NR
^NQIN7000EURT,NASDAQ India Utilities EUR TR I
^NQFR9000EUR,NASDAQ France Tech EUR Index
^NQUSS7000EUR,NQ US Sm Cap Utilities EUR Inde
^NQEU8500EURN,NASDAQ Europe Ins EUR NTR Index
TCIDGR.Z,
^NQTH6000EURT,NASDAQ Thailand Telecom EUR TR
^NQEULCGBPT,NASDAQ Europe Large Cap GBP TR
^NQEURO1300LMGBPT,NASDAQ Eurozone Chemicals Lg Md
^NQEU2000LMCAD,NASDAQ Europe Inds Large Mid Ca
SXE87R.Z,
^NQTR8000EURN,NASDAQ Turkey Financials EUR NT
^NQEURO8000LM,NASDAQ Eurozone Financials Larg
^NQEU7000GBP,NASDAQ Europe Utilities GBP Ind
SXW1FSGR.Z,
SXW9R.Z,
^NQUSS2779EURN,NQ US Sm Cap Trucking EUR NTR I
SXTRUEMG.Z,
SXTRUMHN.Z,
^NQMEA8500EURT,NASDAQ MEA Ins EUR TR Index
065S.Z,STXEA18 EUR NR
SXTRUEHR.Z,
^NQUSS8570EURN,NQ US Sm Cap Life Ins EUR NTR I
^NQEURO8700LMGBP,NASDAQ Eurozone Financial Svcs
3H6J.Z,STXE600 OPT FIN.SE.RE EUR
^NQDESCEUR,NASDAQ Germany Small Cap EUR In
^NQIE8000EUR,NASDAQ Ireland Financials EUR I
SXXNFR.Z,
^NQCN2000EUR,NASDAQ China Inds EUR Index
^NQGR2000EURT,NASDAQ Greece Inds EUR TR Index
M0X5330.FGI,
^NQUSM3740EUR,NQ US Md Cap Leisure Goods EUR
SXW0TLSR.Z,
^NQEURO2000LM,NASDAQ Eurozone Inds Large Mid
SXSQNGR.Z,
19927439.Z,SGI PUT EVO P EUR
19927444.Z,
20976083.SG,
EVG.TO,EVG.TO
SBF80.PA,SBF TOP 80 EW
SBF8D.PA,SBF T80 EW DEC 50P
SBF8N.NX,
SBF80.NX,
SX5EWE.Z,
SBF8D.NX,
SBF8N.PA,SBF TOP 80 EW NR
SBF8G.PA,SBF TOP 80 EW GR
23243651.SG,
399633.SZ,SZSE 300 EW
399660.SZ,SME-CHINEXT 100 EW
SBF8G.NX,
SXACTER.Z,
23243653.SG,
399659.SZ,SZSE COMPONENT EW
399632.SZ,SZSE 100 EW
SXACTEL.Z,
399677.SZ,SZSE A SFW&INTNET EW
SXACTEV.Z,
23243654.SG,
^RDXKLT,Russell Developed ex-UK Large C
^SPXXFINP,S&P 500 Ex-Financials & Real Es
^RGXKUSD,Russell Global ex-UK
^NQGXUSLMCADT,NASDAQ Global Ex United States
SS03.FGI,FTSE Global Small Cap ex US Ind
^NQGXUSSCGBP,NASDAQ Global Ex United States
^NQEUXGBLMEURT,NASDAQ Europe Ex UK Large Mid C
^NQGXUSLMJPY,NASDAQ Global Ex United States
^SPGSLVP,S&P GSCI Livestock ER
^NQXAUGLDN,Nasdaq Global Ex-Australia Gold
^NQGXUSEURT,NASDAQ Global Ex United States
^NQGXGBLMGBP,NASDAQ Global Ex UK Large Mid C
3XUK.L,
^MLEIFCTX,Merrill Lynch Factor Model Exch
^NQGXUSCAD,NASDAQ Global Ex United States
^NQEUXGBLMGBP,NASDAQ Europe Ex UK Large Mid C
^NQGXUSJPY,NASDAQ Global Ex United States
^NQEUXGB,The NASDAQ Europe Ex United Kin
^RGUJMUSD,Russell Global ex-US ex-Japan M
^NQGXGBLMEURN,NASDAQ Global Ex UK Large Mid C
^RGXULGNRUSD,^RGXULGNRUSD
^RGXUGTRUSD,^RGXUGTRUSD
^RUFGXREN,Russell Fundamental Global ex-U
^REXUUSD,Russell Europe ex-UK
^RGXUMTRUSD,Russell Global ex-US MC Total R
^NQGXJPLMCADN,NASDAQ Global Ex Japan Large Mi
^RUFGXULU,Russell Fundamental Global ex-U
^NQUSB0533LMJPYT,NQ US Explrtn & Prdctn Lg Md C
^NQGXGBCADN,NASDAQ Global Ex UK CAD NTR Ind
7DT0.DE,IN.IS.MS.PAC.EX JAP. EO
^RGXJSUSD,Russell Global ex-Japan SC
^NQUSS0533JPYT,NQ US Sm Cap Explrtn & Prdctn J
^SPGSXPP,S&P GSCI Non Precious Metals ER
SXEA8XJU.Z,
^SPDUKMUT,S&P Momentum Developed ex US &
^RUGXULDF,Russell Global ex-US Large Cap
^SPDUKMUN,S&P Momentum Developed ex US &
^NQGXJPEURN,NASDAQ Global Ex Japan EUR NTR
EXUK.FGI,EPRA/NAREIT Europe Ex UK Index
^NQEUXGBLM,NASDAQ Europe Ex UK Large Mid C
^SPGSIKP,S&P GSCI Nickel ER
^RDXJUSD,Russell Developed ex-Japan
^NQUSM0533GBPN,NQ US Md Cap Explrtn & Prdctn G
^NQGXUSEUR,NASDAQ Global Ex United States
^RDXNUSD,Russell Developed ex-NA
^NQGXGBGBPT,NASDAQ Global Ex UK GBP TR Inde
^NQGXUSAUDN,NASDAQ Global Ex United States
^MGXUS,Morningstar Global Mkts ex-US P
^RGXNN,Russell Global ex-NA Net Return
^RUDXULY,Russell Developed ex-US Large C
SSXU.FGI,
SMIEXC.SW,SMIEXC.SW
^NQGXGBEUR,NASDAQ Global Ex UK EUR Index
^NQEUXGBLMGBPT,NASDAQ Europe Ex UK Large Mid C
^NYPUREFN,NYSE U.S. Pure Exposure Financi
^RUDLVOLN,^RUDLVOLN
^NQUSM0533GBP,NQ US Md Cap Explrtn & Prdctn G
^NQGXUSSCCADT,NASDAQ Global Ex United States
^NQUSL0533CADT,NQ US Lg Cap Explrtn & Prdctn C
^NQGXJPCAD,NASDAQ Global Ex Japan CAD Inde
^NQGXJPLMGBP,NASDAQ Global Ex Japan Large Mi
^NQUSB0533LMAUDT,NQ US Explrtn & Prdctn Lg Md C
^RDEXLUSD,Russell Dev Europe ex-UK LC
^NQUSM0533,NQ US Md Cap Explrtn & Prdctn I
SMIEXP.SW,SMIEXP.SW
RGXN.L,
^NQGXGBLMAUDT,NASDAQ Global Ex UK Large Mid C
^RDXUMVNUSD,^RDXUMVNUSD
^NQEUXGBCADT,NASDAQ Europe Ex UK CAD TR Inde
13270509.SG,
^RDXNSGUSD,^RDXNSGUSD
^NQUSL0533EURT,NQ US Lg Cap Explrtn & Prdctn E
^NQUSS0533CAD,NQ US Sm Cap Explrtn & Prdctn C
^NQUSM0533CADN,NQ US Md Cap Explrtn & Prdctn C
^SDAXAT,S&P Developed ex-Australia Larg
421V.DE,
^NQGXJPJPYT,NASDAQ Global Ex Japan JPY TR I
^REXUMUSD,Russell Europe ex-UK MC
^SPGSFCP,S&P GSCI Feeder Cattle ER
^NQUSB0533LMEURN,NQ US Explrtn & Prdctn Lg Md C
^RGXCUSD,Russell Global ex-CA
^NQUSS0533AUD,NQ US Sm Cap Explrtn & Prdctn A
^NQUSS0533N,NQ US Sm Cap Explrtn & Prdctn I
FRSDXUSN.FGI,FTSE RAFI Developed ex US Mid S
^RUFXUSTU,Russell Fundamental Global ex-U
^RUFRTX,Russell Frontier ex-GCC
^NQEUXGBLMCADT,NASDAQ Europe Ex UK Large Mid C
^RDXNMTRUSD,Russell Developed ex-NA MC Tota
^NQGXGBCADT,NASDAQ Global Ex UK CAD TR Inde
^NQGXJPJPY,NASDAQ Global Ex Japan JPY Inde
^RGUJSTRUSD,Russell Global ex-US ex-Japan S
^NL20E,NL20 Expiration Index
^NQGXGB,The NASDAQ Global Ex United Kin
^RDXUGNUSD,Russell Developed ex-US Growth
^RGXUMIGT,^RGXUMIGT
RGXM.FGI,
^RUGXULYN,Russell Global ex-US Large Cap
^NQGXUSLMCADN,NASDAQ Global Ex United States
^RGXNLUSD,Russell Global ex-NA LC
^NQUSL0533JPYN,NQ US Lg Cap Explrtn & Prdctn J
^NQGXJPCADT,NASDAQ Global Ex Japan CAD TR I
^RDXNLGUSD,^RDXNLGUSD
MV1X.FGI,FTSE/MV Exchanges Index
^NQGXJPLMAUDT,NASDAQ Global Ex Japan Large Mi
WIEXEBS4570.L,
^NQGXUSLMGBPN,NASDAQ Global Ex United States
^RDEXTRUSD,Russell Dev Europe ex-UK Total
^FTLX,FTSE 350 (Ex Investment Compani
^RUFRTXLN,Russell Frontier ex-GCC Large C
^NQUSM0533AUDN,NQ US Md Cap Explrtn & Prdctn A
^RUDHMTMTR,^RUDHMTMTR
WIEXBXKS3530.FGI,
WIEXUKS8630.L,
^SPGSPLP,S&P GSCI Platinum ER
^SPXXEGP,S&P 500 Ex-Energy
^NQUSL0533,NQ US Lg Cap Explrtn & Prdctn I
^RUDLBTATR,^RUDLBTATR
WIEXBXKS3570.FGI,
^NQGXUSLMT,NASDAQ Global Ex United States
^NQEUXGBEURN,NASDAQ Europe Ex UK EUR NTR Ind
^NQDMXUSSC,NASDAQ Developed ex US Small Ca
^RDXUUSD,Russell Developed ex-US
^RGXJSTRUSD,Russell Global ex-Japan SC Tota
^NQUSB0533LMGBP,NQ US Explrtn & Prdctn Lg Md C
^RDXUMVTUSD,^RDXUMVTUSD
RGXJ.FGI,
^NQGXUSSCJPY,NASDAQ Global Ex United States
WIEXEBS7530.FGI,
^NQEUXGBGBP,NASDAQ Europe Ex UK GBP Index
^MSGXUSIG,Morningstar Gbl Mkts ex-US GR U
^NQXAUGLDAUDN,Nasdaq Global Ex-Australia Gold
E3X1770.L,
WIXUSAS3720.L,
^NQUSL0533AUDN,NQ US Lg Cap Explrtn & Prdctn A
^NQDMXUSSCGBPT,NASDAQ Developed ex US SC TR GB
^NQGXJPLMN,NASDAQ Global Ex Japan Large Mi
^NQGXGBGBPN,NASDAQ Global Ex UK GBP NTR Ind
^NQGXGBLM,NASDAQ Global Ex UK Large Mid C
^NQUSS0533GBPN,NQ US Sm Cap Explrtn & Prdctn G
^RDXUSUSD,Russell Developed ex-US SC
^NQGXUSSCT,NASDAQ Global Ex United States
WIEXBXKS3760.L,
^NQGXUSCADT,NASDAQ Global Ex United States
WIEXUKS7530.FGI,
^RGXKSUSD,Russell Global ex-UK SC
^SPGSPAP,S&P GSCI Palladium ER
^NQGXUSLMAUDT,NASDAQ Global Ex United States
RNAJ.L,
WIEXSWEG.L,
WIEXBXKS7530.L,
^RDXUMVUSD,Russell Developed ex-US Midcap
^RUFRTXSC,Russell Frontier ex-GCC Small C
IPOSXJ.FGI,FTSE Renaissance Global ex Japa
^RGXUTRUSD,Russell Global ex-US Total Retu
^SPGSILP,S&P GSCI Lead ER
^NQGXGBLMEUR,NASDAQ Global Ex UK Large Mid C
WIEXBXKS6000.FGI,
WIEXEBS3570.L,
WIEXBXKS4570.L,
^NQGXJPLMEURT,NASDAQ Global Ex Japan Large Mi
WIEXUKS0530.L,
^NQGXUSLMAUDN,NASDAQ Global Ex United States
^NQEUXGBEURT,NASDAQ Europe Ex UK EUR TR Inde
WIEXBXKS2770.FGI,
^NQEUXGBGBPN,NASDAQ Europe Ex UK GBP NTR Ind
^NQUSS0533AUDN,NQ US Sm Cap Explrtn & Prdctn A
^NQGXGBLMGBPT,NASDAQ Global Ex UK Large Mid C
WI02.FGI,FTSE World Index ex South Afric
SXEA8XJL.Z,
^NQGXGBLMEURT,NASDAQ Global Ex UK Large Mid C
^RUFRTXLC,Russell Frontier ex-GCC Large C
WIEXBXKS3780.L,
WIEXUKS5550.FGI,
^MDXUSFT,Morningstar Dev Mkt ex-US Ft Ti
^NQGXGBLMCAD,NASDAQ Global Ex UK Large Mid C
WIEXUKS4000.FGI,
WIEXEBS2770.FGI,
^RDXJMTRUSD,Russell Developed ex-Japan MC T
RXUK.FGI,
WIEXBXKS8770.FGI,
WIEXUKS3780.L,
^NQUSL0533CAD,NQ US Lg Cap Explrtn & Prdctn C
WIEXBXKS2720.FGI,
WIEXEBS8530.FGI,
^NQXAUHAUDT,Nasdaq Global Ex-Australia Heal
^LEXTR,The Longview Extended Commodity
^WTGDXH,WisdomTree Global ex-U.S. Hedge
^NQGXUSSCAUDT,NASDAQ Global Ex United States
^NQGXUSLMN,NASDAQ Global Ex United States
^RGXNSN,Russell Global ex-NA Small Cap
^NQUSM0533JPY,NQ US Md Cap Explrtn & Prdctn J
^RUDXULFN,Russell Developed ex-US LC Defe
^NQUSS0533EURN,NQ US Sm Cap Explrtn & Prdctn E
^NQUSM0533EUR,NQ US Md Cap Explrtn & Prdctn E
^NQASPAXJPN,The NASDAQ ASPA Ex Japan Index
WIEXBXKS3570.L,
^NQUSM0533T,NQ US Md Cap Exploration & Prod
^RAPJTRUSD,Russell Asia Pacific ex-Japan T
^RDXUSGUSD,^RDXUSGUSD
WIEXBXKS0530.L,
WIEXBXKS1730.FGI,
^NQGXUSSCEURN,NASDAQ Global Ex United States
^RUAXJDFN,Russell Asia ex-Japan Defensive
WIEXBXKS8670.L,
WIEXEBS8530.L,
WIEXBXKS.FGI,
^RUDHVOL,^RUDHVOL
^REXUSUSD,Russell Europe ex-UK SC
WIEXUKS8630.FGI,
^RUFGXUSU,Russell Fundamental Global ex-U
^MGEUMFUP,Morningstar Global ex-US Moat F
^RUFRTXMT,Russell Frontier ex-GCC Midcap
^RDXUMGTUSD,^RDXUMGTUSD
WIEXUKS6530.L,
^NQGXUSSCGBPN,NASDAQ Global Ex United States
WIEXCHEG.L,
^NQGXUSSCJPYN,NASDAQ Global Ex United States
^SPGSGRP,S&P GSCI Grains ER
^NQPFDINT,NASDAQ Ex-US Preferred Security
^RGXALUSD,Russell Global ex-AUS LC
^NQUSB0533LMCAD,NQ US Explrtn & Prdctn Lg Md C
^RGXCSTRUSD,Russell Global ex-CA SC Total R
WIEXEBS8670.L,
RGXJ.L,
^RUDXUSN,Russell Developed ex-US SC Net
WIEXEBS9530.L,
SMXX.L,FTSE SmallCap (Ex.Investment Co
WIXUSAS.FGI,
^NQGXUSGBP,NASDAQ Global Ex United States
SXSLI.SW,SXSLI.SW
^RDEXLTRUSD,Russell Dev Europe ex-UK LC Tot
^NQXAUBAUDT,Nasdaq Global Ex-Australia Bank
^NQGXGBLMAUDN,NASDAQ Global Ex UK Large Mid C
WIEXEBS1000.FGI,
^RGXJUSD,Russell Global ex-Japan
WIEXBXKS8570.L,
WIEXUKS7000.L,
WIEXEBS2720.FGI,
^RGXULUSD,Russell Global ex-US LC
WIEXBXKS3000.L,
^NQASPAXJPLMCAD,NASDAQ ASPA Ex Japan Large Mid
M0XU.FGI,FTSE EuroMid Ex UK
WIEXEBS8000.L,
^NQGXUSAUDT,NASDAQ Global Ex United States
WIEXEBS2790.FGI,
WIEXEBS6000.FGI,
^NQASPAXJPLMEURT,NASDAQ ASPA Ex Japan Large Mid
^NQEUXGBJPYN,NASDAQ Europe Ex UK JPY NTR Ind
^NQEUXGBCAD,NASDAQ Europe Ex UK CAD Index
WIXUKS6570.L,
^RGXUMIT,Russell Global ex-US Microcap T
^RDXNSTRUSD,Russell Developed ex-NA SC Tota
^RDXJLTRUSD,Russell Developed ex-Japan LC T
^NQUSM0533EURT,NQ US Md Cap Explrtn & Prdctn E
^RGXATRUSD,Russell Global ex-AUS Total Ret
RGXA.L,
WIEXUKS0580.L,
3XUK.FGI,FTSE Eurofirst 300 Ex UK
WIEXUKS9000.L,
^NQUSM0533CADT,NQ US Md Cap Explrtn & Prdctn C
WIEXBXKS5750.FGI,
WIEXEBS5000.FGI,
WIEXEBS5750.L,
^NQUSM0533N,NQ US Md Cap Explrtn & Prdctn I
^NQGXJPEUR,NASDAQ Global Ex Japan EUR Inde
WIEXEBS8630.L,
^SPGSSBP,S&P GSCI Sugar ER
20774829.SG,
^SPGSKCP,S&P GSCI Coffee ER
WIEXBXKS0530.FGI,
^NQGXJPLM,NASDAQ Global Ex Japan Large Mi
WIEXBXKS3780.FGI,
^NQASPAXJPGBPN,NASDAQ ASPA Ex Japan GBP NTR In
^RGXULTRUSD,Russell Global ex-US LC Total R
^NYPUREIN,NYSE U.S. Pure Exposure Industr
C0533T.SW,C0533T.SW
^SPBMGUUN,S&P Global Ex-U.S. Property (US
^NQUSM0533GBPT,NQ US Md Cap Explrtn & Prdctn G
^NQUSM0533JPYT,NQ US Md Cap Explrtn & Prdctn J
WIEXBXKS2770.L,
RXUK.L,
^NQGXGBLMJPY,NASDAQ Global Ex UK Large Mid C
WIEXUKS4570.L,
WIEXEBS3000.L,
^SPCXUE,^SPCXUE
^RGXCSUSD,Russell Global ex-CA SC
^RGXKMTRUSD,Russell Global ex-UK MC Total R
^MSDXEURP,Morningstar Dev Eur ex-UK Index
WIEXUKS7570.FGI,
^NQGXGBLMGBPN,NASDAQ Global Ex UK Large Mid C
WIEXUKS1750.L,
^NQASPAXJPJPYT,NASDAQ ASPA Ex Japan JPY TR Ind
^SPBDAXST,S&P/ASX Fixed Interest 0+ Ex-Su
RGAH.FGI,
WIEXUKS3760.L,
^RGUJUSD,Russell Global ex-US ex-Japan
^RUGXUSFT,Russell Global ex-US Small Cap
^NQXAUHN,Nasdaq Global Ex-Australia Heal
WIEXEBS9000.FGI,
^NQXAUBAUDN,Nasdaq Global Ex-Australia Bank
WIEXEBS9530.FGI,
WIEXEBS5750.FGI,
WIEXBXKS8630.FGI,
WIEXUKS6000.FGI,
WIEXUKS4000.L,
WIEXUKS3350.L,
^RGXNLGTRUSD,^RGXNLGTRUSD
WIEXEBS2350.L,
WIEXBXKS6000.L,
^NQXAUGLDAUDT,Nasdaq Global Ex-Australia Gold
^NQDMXUS4000AUDT,NASDAQ DM Ex US Health Care AUD
WIEXBXKS8350.FGI,
^NQDMXUS3000JPYN,NASDAQ DM Ex US Consumer Goods
^RUFRTXMC,Russell Frontier ex-GCC Midcap
WIEXEBS8350.FGI,
^NQDMXGBLMAUDT,NASDAQ DM Ex UK Large Mid Cap A
M0XU.L,
WIEXUKS7570.L,
^NQASPAXJPCADN,NASDAQ ASPA Ex Japan CAD NTR In
^NQDMXUSCADT,NASDAQ DM Ex United States CAD
^MSDXUSIN,Morningstar Dev Mkts ex-US NR U
WIEXEBS8630.FGI,
^NQGXUS,The NASDAQ Global Ex United Sta
RGXE.FGI,
^NQGXGBCAD,NASDAQ Global Ex UK CAD Index
^NQDMXUS1000CADT,NASDAQ DM Ex US Basic Materials
^NQDMXUSAUDT,NASDAQ DM Ex United States AUD
WIXJAS3720.FGI,
^NQGXUSSCGBPT,NASDAQ Global Ex United States
WIEXEBS3760.L,
WIEXEBS3000.FGI,
^NQGXUSLMJPYT,NASDAQ Global Ex United States
^RDXUTRUSD,Russell Developed ex-US Total R
^RAXJTRUSD,Russell Asia ex-Japan Total Ret
^NQEUXGBLMN,NASDAQ Europe Ex UK Large Mid C
^NQDMXUSSCJPYT,NASDAQ Developed ex US SC TR JP
^SPBDAXGT,S&P/ASX Fixed Interest 0+ Ex-Go
WIEXUKS9000.FGI,
WIEXUKS2350.L,
^RUFXULTU,Russell Fundamental Global ex-U
^NQDMXUSSCAUD,NASDAQ Developed ex US Small Ca
^NQDMXUSSCCADN,NASDAQ Developed ex US SC NTR C
WIEXEBS2000.FGI,
^NQDMXUSLMEUR,NASDAQ DM Ex United States Lg M
^NQDMXUS8000N,NASDAQ DM Ex US Financials NTR
^NQDMXUS4000AUD,NASDAQ DM Ex US Health Care AUD
WIEXUKS7000.FGI,
^RDPJMUSD,Russell Dev Pac Bas ex-Japan MC
^RGXUSTRUSD,Russell Global ex-US SC Total R
^NQGXUSLMAUD,NASDAQ Global Ex United States
^NQASPAXJPEUR,NASDAQ ASPA Ex Japan EUR Index
^NQDMEUXGBLMJPYN,NASDAQ DM Europe Ex UK Large Mi
^SPGSCCP,S&P GSCI Cocoa ER
^NQPFDIN,NASDAQ Ex-US Preferred Security
^NQGXUSSCJPYT,NASDAQ Global Ex United States
^NQDMXUS2000GBPT,NASDAQ DM Ex US Industrials GBP
WIEXBXKS1730.L,
^NQUSB0533LMGBPN,NQ US Explrtn & Prdctn Lg Md C
WIEXUKS3780.FGI,
^NQUSB0533JPYN,NQ US Bnchmk Explrtn & Prdctn J
^RAPJLUSD,Russell Asia Pacific ex-Japan L
^NQASPAXJPEURN,NASDAQ ASPA Ex Japan EUR NTR In
WIEXEBS1770.FGI,
^RUDLBTAN,Russell Dev ex-US Large Cap Low
^NQUSL0533JPYT,NQ US Lg Cap Explrtn & Prdctn J
RGXN.FGI,
SSXU.L,
SPIEXX.SW,SPIEXX.SW
^NQEUXGBAUDN,NASDAQ Europe Ex UK AUD NTR Ind
WIEXDEUG.L,
^NQDMEUXGBLMJPYT,NASDAQ DM Europe Ex UK Large Mi
^RUGXUSFN,Russell Global ex-US Small Cap
^NQGXUSJPYT,NASDAQ Global Ex United States
^SPXXUTIP,S&P 500 Ex-Utilities
^NQASPAXJPLMGBPT,NASDAQ ASPA Ex Japan Large Mid
^RUGXUSDF,Russell Global ex-US Small Cap
^NQDMASPAXJPSCJPY,Nasdaq DM ASPA Ex Japan Small C
^RUGXULDY,Russell Global ex-US Large Cap
^NQEUXGBLMJPYT,NASDAQ Europe Ex UK Large Mid C
^NQDMASPAXJPJPYN,Nasdaq DM ASPA Ex Japan JPY NTR
^RGXAMTRUSD,Russell Global ex-AUS MC Total
^RGXCMTRUSD,Russell Global ex-CA MC Total R
^NQGXJPLMAUDN,NASDAQ Global Ex Japan Large Mi
WIEXBXKS5000.FGI,
^NQXAUBN,Nasdaq Global Ex-Australia Bank
^NQGXJPLMT,NASDAQ Global Ex Japan Large Mi
^SPGSLCP,S&P GSCI Live Cattle ER
^NQDMXUSLMAUD,NASDAQ DM Ex United States Lg M
^NQDMEUXGBLMAUD,NASDAQ DM Europe Ex UK Large Mi
WIXUSAS3720.FGI,
^RUXNGEON,^RUXNGEON
RNNXGU.L,
WIEXBXKS1000.L,
^RDXUMUSD,Russell Developed ex-US MC
^NQGXJPLMJPYN,NASDAQ Global Ex Japan Large Mi
^SPXXCSP,S&P 500 Ex-Consumer Staples
^NQGXJPLMEURN,NASDAQ Global Ex Japan Large Mi
^RUDXULVNR,Russell Developed ex-U.S. Large
^NQDMXUS3000JPYT,NASDAQ DM Ex US Consumer Goods
^NQUSB0533LM,NQ US Explrtn & Prdctn Large M
^RDXUSGTUSD,^RDXUSGTUSD
WIXUKSG.L,
WIEXUKS1750.FGI,
^NQGXUSLMJPYN,NASDAQ Global Ex United States
^NQDMXUS5000AUDN,NASDAQ DM Ex US Consumer Servic
WIEXUKS8350.L,
^NQUSL0533GBPN,NQ US Lg Cap Explrtn & Prdctn G
^FTMX,FTSE 250 (Ex.Investment Compani
21703213.SG,
^NQASPAXJPJPY,NASDAQ ASPA Ex Japan JPY Index
SPIEX.SW,SPIEX.SW
^NQGXGBEURN,NASDAQ Global Ex UK EUR NTR Ind
^NQDMXUS8000AUDN,NASDAQ DM Ex US Financials AUD
^NQDMASPAXJPMCN,Nasdaq DM ASPA Ex Japan Mid Cap
^NQUSB0533LMCADT,NQ US Explrtn & Prdctn Lg Md C
WIEXBXKS7000.L,
^RDEXSUSD,Russell Dev Europe ex-UK SC
^NQGXGBLMN,NASDAQ Global Ex UK Large Mid C
^RDXJMUSD,Russell Developed ex-Japan MC
WIEXEBS4570.FGI,
^NQUSS0533EUR,NQ US Sm Cap Explrtn & Prdctn E
^NQGXUSN,The NASDAQ Global Ex United Sta
^RDPJSTRUSD,Russell Dev Pac Bas ex-Japan SC
WIEXUKS5750.FGI,
NSIX.L,FTSE Fledgling (Ex.Investment C
^MSDIEMIP,Morningstar Exponential Technol
^NQASPAXJPLM,NASDAQ ASPA Ex Japan Large Mid
WIEXUKS1350.FGI,
^RGXKMUSD,Russell Global ex-UK MC
^NQDMXUS5000CAD,NASDAQ DM Ex US Consumer Servic
^W8BSC,Dow Jones Global ex-Europe Basi
^RUGXULFN,Russell Global ex-US Large Cap
^NQASPAXJPGBP,NASDAQ ASPA Ex Japan GBP Index
^NQUSB0533LMAUDN,NQ US Explrtn & Prdctn Lg Md C
WIEXEBS3350.FGI,
^NQDMXUS2000GBPN,NASDAQ DM Ex US Industrials GBP
WIEXBXKS7000.FGI,
SCOP.SW,
^RAPJMUSD,Russell Asia Pacific ex-Japan M
^RUDHVOLN,^RUDHVOLN
^RGXNLTRUSD,Russell Global ex-NA LC Total R
^RUFGXUTU,Russell Fundamental Global ex-U
